facility_1_id,facility_1_name,facility_1_type,facility_1_district,facility_2_id,facility_2_name,facility_2_type,facility_2_district,distance_km
777,Area 12 Masm clinic,Hospital,Lilongwe,1469,St. Chavala,Health Centre,Lilongwe,4.179853277336473
777,Area 12 Masm clinic,Hospital,Lilongwe,1466,Mthang'ombe,Health Post,Lilongwe,4.179853277336473
777,Area 12 Masm clinic,Hospital,Lilongwe,1467,Nyanda,Health Post,Lilongwe,4.179853277336473
777,Area 12 Masm clinic,Hospital,Lilongwe,1470,Zabira,Health Post,Lilongwe,4.179853277336473
777,Area 12 Masm clinic,Hospital,Lilongwe,1471,Zabira,Health Post,Lilongwe,4.179853277336473
777,Area 12 Masm clinic,Hospital,Lilongwe,1407,MASM Area 12,Private,Lilongwe,3.4496442090073423
777,Area 12 Masm clinic,Hospital,Lilongwe,891,Ministry of Health Clinic,Clinic,Lilongwe,2.8161154178638896
777,Area 12 Masm clinic,Hospital,Lilongwe,1707,Kauma Pvt Clinic,Clinic,Lilongwe,1.7408316461234739
778,Masm,Clinic,Zomba,1014,Namadidi,Health Centre,Zomba,9.728895529510067
778,Masm,Clinic,Zomba,1197,Sadzi,Health Centre,Zomba,3.6329054385008037
778,Masm,Clinic,Zomba,1263,State house,Clinic,Zomba,2.3152594486284905
778,Masm,Clinic,Zomba,1372,General,Central Hospital,Zomba,3.0311506255734137
778,Masm,Clinic,Zomba,1367,Zilindo,Clinic,Zomba,3.257499126056652
778,Masm,Clinic,Zomba,1371,Banja la mtsogolo,Clinic,Zomba,1.7490584559394406
778,Masm,Clinic,Zomba,1375,Mental,Hospital,Zomba,3.670145639362841
778,Masm,Clinic,Zomba,1373,Zomba Prison Hospital,Dispensary,Zomba,2.855021220607948
778,Masm,Clinic,Zomba,1057,Ndau Clinic,Dispensary,Zomba,9.845740450780509
778,Masm,Clinic,Zomba,1181,KwaMnthali,Clinic,Blantyre,6.376071307291226
778,Masm,Clinic,Zomba,1374,city clinic,Dispensary,Zomba,1.245460270274187
778,Masm,Clinic,Zomba,1679,Malmed,Clinic,Zomba,1.1758531332029158
778,Masm,Clinic,Zomba,1125,Ntata Anthony Clinic,Clinic,Zomba,1.706268974068913
778,Masm,Clinic,Zomba,1192,Rhema,Clinic,Zomba,2.329741502143481
778,Masm,Clinic,Zomba,1177,Police,Hospital,Zomba,1.5207974681477021
778,Masm,Clinic,Zomba,1671,Matawale,Dispensary,Zomba,2.903142597578534
778,Masm,Clinic,Zomba,1723,Hope Clinic,Clinic,Zomba,3.05491309845001
778,Masm,Clinic,Zomba,783,Matawale,Health Centre,Zomba,3.28664055029142
778,Masm,Clinic,Zomba,1722,Hope Clinic,Private,Zomba,3.05491309845001
778,Masm,Clinic,Zomba,1350,We care,Clinic,Zomba,3.177662426925729
778,Masm,Clinic,Zomba,1685,Zomba Airbase Clinic,Clinic,Zomba,5.764385657304015
778,Masm,Clinic,Zomba,1564,Chuluchosema,Health Centre,Zomba,8.131627343059398
778,Masm,Clinic,Zomba,1011,Chopi,Health Centre,Zomba,6.1484929899227945
779,Matabwa,Dispensary,Salima,1150,Parachute Battalion,Dispensary,Salima,3.3429497396601353
779,Matabwa,Dispensary,Salima,1401,Senga Bay Baptist Health Centre,Health Centre,Salima,2.571837480929705
780,Matanda,Health Centre,Ntcheu,1321,Tsangano,Health Centre,Ntcheu,9.818923356603246
781,Matandani Health Centre,Health Centre,Neno,1656,FPAM,Clinic,Neno,8.229641514524912
781,Matandani Health Centre,Health Centre,Neno,950,Mufelanji Clinic,Dispensary,Neno,3.830829928050304
781,Matandani Health Centre,Health Centre,Neno,1115,Nsambe health centre,Health Centre,Neno,8.810378705007588
781,Matandani Health Centre,Health Centre,Neno,1063,Neno District Hospital,District Hospital,Neno,7.175481333660574
781,Matandani Health Centre,Health Centre,Neno,1278,Tedzani,Dispensary,Neno,7.119495785882742
782,Matapira,Health Centre,Lilongwe,1741,Butterfly Child Care,Clinic,Blantyre,2.9564727714079213
783,Matawale,Health Centre,Zomba,1197,Sadzi,Health Centre,Zomba,4.746827914716511
783,Matawale,Health Centre,Zomba,1263,State house,Clinic,Zomba,5.375510964305825
783,Matawale,Health Centre,Zomba,1372,General,Central Hospital,Zomba,5.0134099906067355
783,Matawale,Health Centre,Zomba,1367,Zilindo,Clinic,Zomba,6.342332014010775
783,Matawale,Health Centre,Zomba,1371,Banja la mtsogolo,Clinic,Zomba,4.256841236258358
783,Matawale,Health Centre,Zomba,1375,Mental,Hospital,Zomba,5.950582647830481
783,Matawale,Health Centre,Zomba,1373,Zomba Prison Hospital,Dispensary,Zomba,5.090712840385943
783,Matawale,Health Centre,Zomba,1181,KwaMnthali,Clinic,Blantyre,6.492993323042697
783,Matawale,Health Centre,Zomba,1374,city clinic,Dispensary,Zomba,4.17067282977212
783,Matawale,Health Centre,Zomba,1679,Malmed,Clinic,Zomba,4.081013490627487
783,Matawale,Health Centre,Zomba,1125,Ntata Anthony Clinic,Clinic,Zomba,4.184730846450377
783,Matawale,Health Centre,Zomba,1192,Rhema,Clinic,Zomba,3.8481023657940217
783,Matawale,Health Centre,Zomba,1177,Police,Hospital,Zomba,3.5101135236454244
783,Matawale,Health Centre,Zomba,1671,Matawale,Dispensary,Zomba,0.5928867298352059
783,Matawale,Health Centre,Zomba,1723,Hope Clinic,Clinic,Zomba,1.1913028168338262
783,Matawale,Health Centre,Zomba,1722,Hope Clinic,Private,Zomba,1.1913028168338262
783,Matawale,Health Centre,Zomba,1350,We care,Clinic,Zomba,1.3713730042822336
783,Matawale,Health Centre,Zomba,1685,Zomba Airbase Clinic,Clinic,Zomba,2.659115860336636
783,Matawale,Health Centre,Zomba,1564,Chuluchosema,Health Centre,Zomba,5.907650986734181
783,Matawale,Health Centre,Zomba,1011,Chopi,Health Centre,Zomba,4.514566620521843
783,Matawale,Health Centre,Zomba,1721,Machilitso Health Centre,Health Centre,Zomba,8.510642365783541
783,Matawale,Health Centre,Zomba,844,Mikuyu,Clinic,Zomba,7.124460011495897
783,Matawale,Health Centre,Zomba,1565,Sitima,Health Centre,Zomba,9.319960069757272
784,Matchereza,Clinic,Ntcheu,1677,Phalula,Clinic,Balaka,4.973610255879853
784,Matchereza,Clinic,Ntcheu,1143,Nyanyala  under 5 clinic,Clinic,Balaka,8.121766724796899
784,Matchereza,Clinic,Ntcheu,1160,Phalula,Health Centre,Balaka,5.293878231916543
785,Matekenya,Health Centre,Dowa,1013,Nalunga,Health Centre,Dowa,8.852631656812942
785,Matekenya,Health Centre,Dowa,998,Mzandu,Health Centre,Ntchisi,8.676877499454344
786,Matiki,Health Centre,Nkhotakota,1326,Ukasi,Clinic,Nkhotakota,3.523507246309996
786,Matiki,Health Centre,Nkhotakota,1661,Mazunga,Clinic,Nkhotakota,4.845355755152095
786,Matiki,Health Centre,Nkhotakota,867,Chisomo Pvt Clinic,Clinic,Nkhotakota,4.660145661834475
786,Matiki,Health Centre,Nkhotakota,1105,Nkhunga,Health Centre,Nkhotakota,5.423536253841795
786,Matiki,Health Centre,Nkhotakota,1394,Dwangwa Matiki Clinic,Clinic,Nkhotakota,0.07525329857953594
786,Matiki,Health Centre,Nkhotakota,1140,Nyamvuu,Clinic,Nkhotakota,2.9727287844491053
787,Matiya,Health Centre,Zomba,1550,Sitima,Health Post,Zomba,8.266488142005574
787,Matiya,Health Centre,Zomba,1547,Hope Medi,Clinic,Zomba,8.266488142005574
787,Matiya,Health Centre,Zomba,1546,Chuluchosema,Health Centre,Zomba,8.266488142005574
787,Matiya,Health Centre,Zomba,858,Mitondo,Dispensary,Zomba,6.654634253598547
787,Matiya,Health Centre,Zomba,1709,Prima Pharmacy,Unclassified,Blantyre,7.319413381670932
787,Matiya,Health Centre,Zomba,1549,Makina,Health Centre,Zomba,8.266488142005574
789,Matuli,Health Centre,Mzimba,1149,Padley PIO,Health Centre,Mzimba,5.355842712627305
790,Matumba,Health Centre,Dedza,841,Mikondo,Health Centre,Dedza,9.07325648799154
791,Kambuni,Health Centre,Nkhata Bay,1346,Vizara,Dispensary,Nkhata Bay,8.138841849409577
792,Maula Prison,Clinic,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,1.7781772595313903
792,Maula Prison,Clinic,Lilongwe,1672,Likuni,Dispensary,Lilongwe,9.13122736158766
792,Maula Prison,Clinic,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,4.447803209341216
792,Maula Prison,Clinic,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,1.7781772595313903
792,Maula Prison,Clinic,Lilongwe,1714,Mitch,Unclassified,Lilongwe,1.7061856033400216
792,Maula Prison,Clinic,Lilongwe,1461,Kandiyani,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1460,Chiputu,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,3.1056049532848333
792,Maula Prison,Clinic,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,4.760697953420189
792,Maula Prison,Clinic,Lilongwe,828,Masm,Clinic,Lilongwe,1.0189076842557858
792,Maula Prison,Clinic,Lilongwe,1238,SSH,Dispensary,Lilongwe,0.5219509607476772
792,Maula Prison,Clinic,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,5.4727281912970165
792,Maula Prison,Clinic,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,5.619430360369879
792,Maula Prison,Clinic,Lilongwe,1670,Asha,Health Centre,Lilongwe,1.2753990355576381
792,Maula Prison,Clinic,Lilongwe,1091,Nkhalango,Clinic,Lilongwe,8.497607554784906
792,Maula Prison,Clinic,Lilongwe,863,Mphatso,Clinic,Lilongwe,9.975190146480552
792,Maula Prison,Clinic,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,2.578443638093477
792,Maula Prison,Clinic,Lilongwe,1462,Kanyerere,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,883,Mlolera clinic,Clinic,Lilongwe,2.13467881962916
792,Maula Prison,Clinic,Lilongwe,1255,St. Louis,Dispensary,Lilongwe,4.273230339957258
792,Maula Prison,Clinic,Lilongwe,1583,LIBERTY MEDICAL CENTRE,Unclassified,Lilongwe,8.144290564078338
792,Maula Prison,Clinic,Lilongwe,1667,Area,Dispensary,Lilongwe,8.3231345218986
792,Maula Prison,Clinic,Lilongwe,1680,Area 25 BLM,Clinic,Lilongwe,8.301972823091916
792,Maula Prison,Clinic,Lilongwe,1582,T & J DENTAL CLINIC,Dispensary,Lilongwe,7.050105569180569
792,Maula Prison,Clinic,Lilongwe,1704,Wungweru,Dispensary,Lilongwe,8.243150512354063
792,Maula Prison,Clinic,Lilongwe,1584,24 Hours Nsungwi,Dispensary,Lilongwe,9.226178041724296
792,Maula Prison,Clinic,Lilongwe,1708,Angoni Pharmacy,Unclassified,Lilongwe,5.035969003904953
792,Maula Prison,Clinic,Lilongwe,1712,Home Care,Unclassified,Lilongwe,6.602717367984341
792,Maula Prison,Clinic,Lilongwe,1065,new State house,Unclassified,Lilongwe,8.792265108572227
792,Maula Prison,Clinic,Lilongwe,796,Maziko Private,Clinic,Lilongwe,6.328740280739478
792,Maula Prison,Clinic,Lilongwe,1191,Reserve Bank of Malawi,Dispensary,Lilongwe,2.205929704824913
792,Maula Prison,Clinic,Lilongwe,1275,Tachila,Clinic,Lilongwe,8.206593414137288
792,Maula Prison,Clinic,Lilongwe,1141,Nyangulu clinic,Clinic,Lilongwe,4.407590096999557
792,Maula Prison,Clinic,Lilongwe,1151,Partners,Clinic,Lilongwe,6.242729436517916
792,Maula Prison,Clinic,Lilongwe,1152,Partners,Dispensary,Lilongwe,6.242729436517916
792,Maula Prison,Clinic,Lilongwe,1581,Morning Side Clinic,Dispensary,Lilongwe,4.739185582485892
792,Maula Prison,Clinic,Lilongwe,965,Chifundo,Clinic,Lilongwe,3.688406536919142
792,Maula Prison,Clinic,Lilongwe,1668,Area,Dispensary,Lilongwe,5.427588538485457
792,Maula Prison,Clinic,Lilongwe,993,Mwenyekonde,Dispensary,Lilongwe,6.604702102760413
792,Maula Prison,Clinic,Lilongwe,1682,kawale BLM,Clinic,Lilongwe,3.617096619141731
792,Maula Prison,Clinic,Lilongwe,1463,Kapudzama,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1234,SOS,Clinic,Lilongwe,6.053089646952092
792,Maula Prison,Clinic,Lilongwe,1585,TRUST CLINIC,Dispensary,Lilongwe,6.10750199567131
792,Maula Prison,Clinic,Lilongwe,882,Mlodza Seventhday Clinic,Clinic,Lilongwe,6.587675472945155
792,Maula Prison,Clinic,Lilongwe,1353,Westclif,Clinic,Lilongwe,6.025188150497579
792,Maula Prison,Clinic,Lilongwe,1464,Katenje,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1468,Sese,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1465,Masinja,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1469,St. Chavala,Health Centre,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1466,Mthang'ombe,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1467,Nyanda,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1470,Zabira,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1471,Zabira,Health Post,Lilongwe,1.9723500058554766
792,Maula Prison,Clinic,Lilongwe,1407,MASM Area 12,Private,Lilongwe,2.6313860181457676
792,Maula Prison,Clinic,Lilongwe,891,Ministry of Health Clinic,Clinic,Lilongwe,3.313760602488538
792,Maula Prison,Clinic,Lilongwe,1707,Kauma Pvt Clinic,Clinic,Lilongwe,5.926102639086553
793,Mauwa,Health Centre,Chiradzulu,847,Milepa,Health Centre,Chiradzulu,8.254843074718744
793,Mauwa,Health Centre,Chiradzulu,982,DAPP,Health Post,Chiradzulu,5.301645216509733
793,Mauwa,Health Centre,Chiradzulu,1062,Ndunde,Health Centre,Chiradzulu,5.121508541584082
793,Mauwa,Health Centre,Chiradzulu,1045,Nasawa,Health Centre,Zomba,5.7150657361040205
795,Mayani,Health Centre,Dedza,935,Mtemwende,Health Post,Dedza,6.564557138028012
795,Mayani,Health Centre,Dedza,1322,Tsoyo,Clinic,Dedza,8.960418332849027
795,Mayani,Health Centre,Dedza,860,Mjini,Health Centre,Dedza,5.862954792894712
796,Maziko Private,Clinic,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,6.049917747832107
796,Maziko Private,Clinic,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,5.026804858341832
796,Maziko Private,Clinic,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,6.049917747832107
796,Maziko Private,Clinic,Lilongwe,1714,Mitch,Unclassified,Lilongwe,5.716101994928254
796,Maziko Private,Clinic,Lilongwe,1461,Kandiyani,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1460,Chiputu,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,4.144297627323436
796,Maziko Private,Clinic,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,4.13085740578555
796,Maziko Private,Clinic,Lilongwe,828,Masm,Clinic,Lilongwe,6.1115130490359215
796,Maziko Private,Clinic,Lilongwe,1238,SSH,Dispensary,Lilongwe,5.814465648192032
796,Maziko Private,Clinic,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,4.559427526534891
796,Maziko Private,Clinic,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,4.461107425022602
796,Maziko Private,Clinic,Lilongwe,1670,Asha,Health Centre,Lilongwe,7.590851335938871
796,Maziko Private,Clinic,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,4.671740584275054
796,Maziko Private,Clinic,Lilongwe,1462,Kanyerere,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,883,Mlolera clinic,Clinic,Lilongwe,8.013361348320865
796,Maziko Private,Clinic,Lilongwe,1255,St. Louis,Dispensary,Lilongwe,9.56962561375725
796,Maziko Private,Clinic,Lilongwe,1708,Angoni Pharmacy,Unclassified,Lilongwe,1.3414740477079146
796,Maziko Private,Clinic,Lilongwe,1712,Home Care,Unclassified,Lilongwe,2.4416904695776322
796,Maziko Private,Clinic,Lilongwe,1065,new State house,Unclassified,Lilongwe,6.1918939958337536
796,Maziko Private,Clinic,Lilongwe,1191,Reserve Bank of Malawi,Dispensary,Lilongwe,5.468219565358355
796,Maziko Private,Clinic,Lilongwe,1275,Tachila,Clinic,Lilongwe,3.2547385657400882
796,Maziko Private,Clinic,Lilongwe,1141,Nyangulu clinic,Clinic,Lilongwe,3.4731714237807156
796,Maziko Private,Clinic,Lilongwe,1151,Partners,Clinic,Lilongwe,3.6947497290606375
796,Maziko Private,Clinic,Lilongwe,1152,Partners,Dispensary,Lilongwe,3.6947497290606375
796,Maziko Private,Clinic,Lilongwe,1581,Morning Side Clinic,Dispensary,Lilongwe,3.4624433668976455
796,Maziko Private,Clinic,Lilongwe,965,Chifundo,Clinic,Lilongwe,3.0598206800097367
796,Maziko Private,Clinic,Lilongwe,1668,Area,Dispensary,Lilongwe,3.5187540311660346
796,Maziko Private,Clinic,Lilongwe,993,Mwenyekonde,Dispensary,Lilongwe,0.32896606077601664
796,Maziko Private,Clinic,Lilongwe,1682,kawale BLM,Clinic,Lilongwe,2.7281527831727566
796,Maziko Private,Clinic,Lilongwe,1463,Kapudzama,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1234,SOS,Clinic,Lilongwe,3.0282254389399728
796,Maziko Private,Clinic,Lilongwe,1585,TRUST CLINIC,Dispensary,Lilongwe,2.9980506298122536
796,Maziko Private,Clinic,Lilongwe,882,Mlodza Seventhday Clinic,Clinic,Lilongwe,0.2846691888801425
796,Maziko Private,Clinic,Lilongwe,1353,Westclif,Clinic,Lilongwe,0.731994323091201
796,Maziko Private,Clinic,Lilongwe,1464,Katenje,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1468,Sese,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1465,Masinja,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1469,St. Chavala,Health Centre,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1466,Mthang'ombe,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1467,Nyanda,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1470,Zabira,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1471,Zabira,Health Post,Lilongwe,6.863852185703104
796,Maziko Private,Clinic,Lilongwe,1407,MASM Area 12,Private,Lilongwe,6.790921494608987
796,Maziko Private,Clinic,Lilongwe,891,Ministry of Health Clinic,Clinic,Lilongwe,7.175563004360622
796,Maziko Private,Clinic,Lilongwe,1707,Kauma Pvt Clinic,Clinic,Lilongwe,6.649099321478101
797,MBA-Esita,Clinic,Dowa,1441,Chikhobwe,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1447,Mtayafuko,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1442,Chimwanjati,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1443,Chingondo,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1446,Manondo,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1445,Jonasi,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1444,Dzalo,Health Post,Dowa,0.7913581890651544
797,MBA-Esita,Clinic,Dowa,1448,Tchawale,Health Post,Dowa,0.7913581890651544
798,Mbabvi,Health Centre,Lilongwe,1583,LIBERTY MEDICAL CENTRE,Unclassified,Lilongwe,9.417428403709604
798,Mbabvi,Health Centre,Lilongwe,1582,T & J DENTAL CLINIC,Dispensary,Lilongwe,8.672020561802066
798,Mbabvi,Health Centre,Lilongwe,889,Ngwangwa,Health Post,Lilongwe,9.647547334492732
800,Mbalama,Clinic,Mangochi,1691,Mbalama,Health Centre,Mangochi,0.048493616950661386
800,Mbalama,Clinic,Mangochi,1365,Zasintha,Clinic,Machinga,7.967035199752556
800,Mbalama,Clinic,Mangochi,927,Nselema,Clinic,Machinga,5.578460023042619
800,Mbalama,Clinic,Mangochi,1230,Somba,Health Centre,Mangochi,8.6130575009323
800,Mbalama,Clinic,Mangochi,1051,Nayinunje,Health Centre,Machinga,7.731234095270455
800,Mbalama,Clinic,Mangochi,1137,Nyambi,Health Centre,Machinga,8.418527866776074
800,Mbalama,Clinic,Mangochi,961,Mungomo,Clinic,Machinga,5.578460023042619
801,Mbalanguzi Heallth Post,Health Post,Thyolo,1403,Thekerani Health Centre,Health Centre,Thyolo,8.921862974921984
801,Mbalanguzi Heallth Post,Health Post,Thyolo,1249,St. Hellena Oakley (Ntambanyama),Dispensary,Thyolo,8.932880248096794
801,Mbalanguzi Heallth Post,Health Post,Thyolo,1291,Thekerani Rural Hospital,Hospital,Thyolo,8.932880248096794
801,Mbalanguzi Heallth Post,Health Post,Thyolo,892,Molere,Health Centre,Thyolo,4.975400666105367
801,Mbalanguzi Heallth Post,Health Post,Thyolo,1369,Zoa Health Centre,Health Centre,Thyolo,3.8437721849707382
803,Mbang'ombe 2,Health Centre,Lilongwe,1426,Chiwanga Health Post,Health Post,Mchinji,7.116384682766949
803,Mbang'ombe 2,Health Centre,Lilongwe,1555,Mzama ,Health Post,Mchinji,5.104194292184184
804,Mbang'ombe 1,Health Centre,Lilongwe,1082,Chidalanda,Health Centre,Lilongwe,9.025122482793977
804,Mbang'ombe 1,Health Centre,Lilongwe,940,Mtengowanthenga Dream Project,Clinic,Dowa,9.92820604369143
804,Mbang'ombe 1,Health Centre,Lilongwe,942,Mtengowanthenga,Hospital,Dowa,9.890615135106534
804,Mbang'ombe 1,Health Centre,Lilongwe,1590,Mtimaukanena,Health Post,Dowa,9.993293636233002
805,Mbanira,Health Post,Machinga,1134,Ntholowa,Health Centre,Machinga,3.4967096656009025
805,Mbanira,Health Post,Machinga,1021,Namanja,Health Centre,Machinga,8.748637582006213
806,Mbawemi,Clinic,Mzimba,1001,Prison,Clinic,Mzimba,2.212587875959306
806,Mbawemi,Clinic,Mzimba,1000,Ku Boma,District Hospital,Mzimba,1.1388051963222
806,Mbawemi,Clinic,Mzimba,1415,Manolo Health Centre,Health Centre,Mzimba,1.1058927330908204
806,Mbawemi,Clinic,Mzimba,1336,Ungweru,Clinic,Mzimba,0.2885439750119032
806,Mbawemi,Clinic,Mzimba,1731,Uchizi,Clinic,Mzimba,0.2815613177945704
806,Mbawemi,Clinic,Mzimba,1187,Rafiki,Clinic,Mzimba,0.9837640215340009
807,Mbayani health Centre,Clinic,Blantyre,1355,White Dove,Clinic,Blantyre,0.9429915798837833
807,Mbayani health Centre,Clinic,Blantyre,1650,COM,Clinic,Blantyre,3.299577221834231
807,Mbayani health Centre,Clinic,Blantyre,808,Mbayani Health Care Clinic,Clinic,Blantyre,1.1877313261140197
807,Mbayani health Centre,Clinic,Blantyre,976,Banja Clinic,Clinic,Blantyre,2.7228086561199376
807,Mbayani health Centre,Clinic,Blantyre,1337,Ungweru,Clinic,Blantyre,2.845577596110156
807,Mbayani health Centre,Clinic,Blantyre,1199,DREAM Saint Egidio,Clinic,Blantyre,6.806234520183578
807,Mbayani health Centre,Clinic,Blantyre,1328,Ulemu,Clinic,Blantyre,0.13179529268427745
807,Mbayani health Centre,Clinic,Blantyre,1697,Nancholi,Health Centre,Blantyre,6.677738400539244
807,Mbayani health Centre,Clinic,Blantyre,1274,Sunny Side B,Clinic,Blantyre,2.784987584284491
807,Mbayani health Centre,Clinic,Blantyre,1710,BKM,Clinic,Blantyre,3.912087222313806
807,Mbayani health Centre,Clinic,Blantyre,1156,Joshua Clinic,Health Centre,Blantyre,5.811955157756821
807,Mbayani health Centre,Clinic,Blantyre,1290,Thejopal Rotta. S,Clinic,Blantyre,0.9415746493484486
807,Mbayani health Centre,Clinic,Blantyre,1706,Homecare,Clinic,Blantyre,3.925932424449259
807,Mbayani health Centre,Clinic,Blantyre,829,City Health Clinic,Clinic,Blantyre,2.445151502159982
807,Mbayani health Centre,Clinic,Blantyre,963,Joyce Munthali Private Hospital,Hospital,Blantyre,3.2994187157100447
807,Mbayani health Centre,Clinic,Blantyre,895,Monekera,Clinic,Blantyre,6.692232734450456
807,Mbayani health Centre,Clinic,Blantyre,1409,MDF Secondary School Clinic,Clinic,Blantyre,8.29753547485989
807,Mbayani health Centre,Clinic,Blantyre,970,Mwai Medical Pvt Clinic,Clinic,Blantyre,5.035181892045142
807,Mbayani health Centre,Clinic,Blantyre,1351,Wehmat,Clinic,Blantyre,2.8859029313099698
807,Mbayani health Centre,Clinic,Blantyre,971,Mwai medical clinic,Clinic,Blantyre,4.8159206904528515
807,Mbayani health Centre,Clinic,Blantyre,1219,Shifa Private Hospital,Clinic,Blantyre,1.6449119727927748
807,Mbayani health Centre,Clinic,Blantyre,1655,Naperi,Dispensary,Blantyre,4.115194175689078
807,Mbayani health Centre,Clinic,Blantyre,1392,MACRO Chirimba,Clinic,Blantyre,3.8137744640482962
807,Mbayani health Centre,Clinic,Blantyre,1185,PVHO Private Clinic,Clinic,Blantyre,2.1874593936331643
807,Mbayani health Centre,Clinic,Blantyre,1649,Chirimba,Dispensary,Blantyre,4.0678914864592075
807,Mbayani health Centre,Clinic,Blantyre,1368,Zingwangwa private clinic,Clinic,Blantyre,4.839026823538368
807,Mbayani health Centre,Clinic,Blantyre,1648,Blantyre,Health Centre,Blantyre,3.592113743724756
807,Mbayani health Centre,Clinic,Blantyre,973,Mwaiwathu,Hospital,Blantyre,2.0381678138285504
807,Mbayani health Centre,Clinic,Blantyre,939,Mtengoumodzi,Hospital,Blantyre,5.91664901948637
807,Mbayani health Centre,Clinic,Blantyre,1285,Thandizo Clinic,Clinic,Blantyre,3.964700662546266
807,Mbayani health Centre,Clinic,Blantyre,1273,Sunganis Medical Centre,Clinic,Blantyre,5.62122265514866
807,Mbayani health Centre,Clinic,Blantyre,1186,Queen Elizabeth Central Hospital,Central Hospital,Blantyre,3.6552977030642673
807,Mbayani health Centre,Clinic,Blantyre,1226,Soche SDA Clinic,Unclassified,Blantyre,4.248378555383155
807,Mbayani health Centre,Clinic,Blantyre,1225,Soche Clinic,Health Centre,Blantyre,9.52246475595448
807,Mbayani health Centre,Clinic,Blantyre,1136,Nyambadwe,Hospital,Blantyre,2.437046755127516
807,Mbayani health Centre,Clinic,Blantyre,1178,Portland Cement Clinic,Clinic,Blantyre,3.5049114917643425
807,Mbayani health Centre,Clinic,Blantyre,1060,BLM Ndirande clinic,Clinic,Blantyre,3.210496923404519
807,Mbayani health Centre,Clinic,Blantyre,1224,Magita Private Clinic,Clinic,Blantyre,3.5049114917643425
807,Mbayani health Centre,Clinic,Blantyre,1061,Ndirande,Health Centre,Blantyre,4.13835204279754
807,Mbayani health Centre,Clinic,Blantyre,1310,Tilinanu ,Clinic,Blantyre,3.4025592148392767
807,Mbayani health Centre,Clinic,Blantyre,831,Merit Clinic,Clinic,Blantyre,4.619005516964227
807,Mbayani health Centre,Clinic,Blantyre,872,L and A,Clinic,Blantyre,4.942223140167486
807,Mbayani health Centre,Clinic,Blantyre,1235,South Lunzu,Health Centre,Blantyre,7.914233888938758
